,names,n
612,"('ALARCON', 'CORNEJO')",2
613,"('ALARCON', 'CORTES')",1
614,"('ALARCON', 'COTROZO')",1
615,"('ALARCON', 'CURINAO')",2
616,"('ALARCON', 'CURIQUEO')",1
617,"('ALARCON', 'DIAZ')",3
618,"('ALARCON', 'ECHEVERRIA')",2
619,"('ALARCON', 'ELGUETA')",1
620,"('ALARCON', 'ESCARE')",2
621,"('ALARCON', 'ESPINOZA')",4
622,"('ALARCON', 'FAUNDEZ')",3
623,"('ALARCON', 'FELIPE')",1
624,"('ALARCON', 'FERNANDEZ')",5
625,"('ALARCON', 'FUENTEALBA')",3
626,"('ALARCON', 'FUENTES')",5
627,"('ALARCON', 'GACITUA')",1
628,"('ALARCON', 'GALINDO')",1
629,"('ALARCON', 'GALLARDO')",3
630,"('ALARCON', 'GALLEGOS')",3
